Well_ID	Date	Gas_Rate
CR-1007D	2034-12-01 00:00:00	68390208
CR-1007D	2035-01-01 00:00:00	68045976
CR-1007D	2035-02-01 00:00:00	67721376
CR-1007D	2035-03-01 00:00:00	67391000
CR-1007D	2035-04-01 00:00:00	67095272
CR-1007D	2035-05-01 00:00:00	66773768
CR-1007D	2035-06-01 00:00:00	66454160
CR-1007D	2035-07-01 00:00:00	66132704
CR-1007D	2035-08-01 00:00:00	65825360
CR-1007D	2035-09-01 00:00:00	65513112
CR-1007D	2035-10-01 00:00:00	65203848
CR-1007D	2035-11-01 00:00:00	64883572
CR-1007D	2035-12-01 00:00:00	64448604
CR-1007D	2036-01-01 00:00:00	64033996
CR-1007D	2036-02-01 00:00:00	63627052
CR-1007D	2036-03-01 00:00:00	63232532
CR-1007D	2036-04-01 00:00:00	63084740
CR-1007D	2036-05-01 00:00:00	63322388
CR-1007D	2036-06-01 00:00:00	63659000
CR-1007D	2036-07-01 00:00:00	63009216
CR-1007D	2036-08-01 00:00:00	62607688
CR-1007D	2036-09-01 00:00:00	62250796
CR-1007D	2036-10-01 00:00:00	61874248
CR-1007D	2036-11-01 00:00:00	61516696
CR-1007D	2036-12-01 00:00:00	61159372
CR-1007D	2037-01-01 00:00:00	60821852
CR-1007D	2037-02-01 00:00:00	60452864
CR-1007D	2037-03-01 00:00:00	60152272
CR-1007D	2037-04-01 00:00:00	59869212
CR-1007D	2037-05-01 00:00:00	59555908
CR-1007D	2037-06-01 00:00:00	59258936
CR-1007D	2037-07-01 00:00:00	58962540
CR-1007D	2037-08-01 00:00:00	58669484
CR-1007D	2037-09-01 00:00:00	58355556
CR-1007D	2037-10-01 00:00:00	58027784
CR-1007D	2037-11-01 00:00:00	57721612
CR-1007D	2037-12-01 00:00:00	57840980
CR-1007D	2038-01-01 00:00:00	58091328
CR-1007D	2038-02-01 00:00:00	58145512
CR-1007D	2038-03-01 00:00:00	57751712
CR-1007D	2038-04-01 00:00:00	57428456
CR-1007D	2038-05-01 00:00:00	57118564
CR-1007D	2038-06-01 00:00:00	56807676
CR-1007D	2038-07-01 00:00:00	56492584
CR-1007D	2038-08-01 00:00:00	56191920
CR-1007D	2038-09-01 00:00:00	55894000
CR-1007D	2038-10-01 00:00:00	55616056
CR-1007D	2038-11-01 00:00:00	55279224
CR-1007D	2038-12-01 00:00:00	54971068
CR-1007D	2039-01-01 00:00:00	54679876
CR-1007D	2039-02-01 00:00:00	54384968
CR-1007D	2039-03-01 00:00:00	54095156
CR-1007D	2039-04-01 00:00:00	53837616
CR-1007D	2039-05-01 00:00:00	53560008
CR-1007D	2039-06-01 00:00:00	53290288
CR-1007D	2039-07-01 00:00:00	52993948
CR-1007D	2039-08-01 00:00:00	52699928
CR-1007D	2039-09-01 00:00:00	0
CR-1007D	2039-10-01 00:00:00	0
CR-1007D	2039-11-01 00:00:00	0
CR-1007D	2039-12-01 00:00:00	0
CR-1007D	2040-01-01 00:00:00	0
CR-1007D	2040-02-01 00:00:00	0
CR-1007D	2040-03-01 00:00:00	0
CR-1007D	2040-04-01 00:00:00	0
CR-1007D	2040-05-01 00:00:00	0
CR-1007D	2040-06-01 00:00:00	0
CR-1007D	2040-07-01 00:00:00	0
CR-1007D	2040-08-01 00:00:00	0
CR-1007D	2040-09-01 00:00:00	0
CR-1007D	2040-10-01 00:00:00	0
CR-1007D	2040-11-01 00:00:00	0
CR-1007D	2040-12-01 00:00:00	0
CR-1007D	2041-01-01 00:00:00	0
CR-1008D	2004-05-01 00:00:00	0
CR-1008D	2004-06-01 00:00:00	0
CR-1008D	2004-07-01 00:00:00	0
CR-1008D	2004-08-01 00:00:00	0
CR-1008D	2004-09-01 00:00:00	0
CR-1008D	2004-10-01 00:00:00	0
CR-1008D	2004-11-01 00:00:00	0
CR-1008D	2004-12-01 00:00:00	0
CR-1008D	2005-01-01 00:00:00	0
CR-1008D	2005-02-01 00:00:00	0
CR-1008D	2005-03-01 00:00:00	0
CR-1008D	2005-04-01 00:00:00	0
CR-1008D	2005-05-01 00:00:00	0
CR-1008D	2005-06-01 00:00:00	0
CR-1008D	2005-07-01 00:00:00	0
CR-1008D	2005-08-01 00:00:00	0
CR-1008D	2005-09-01 00:00:00	0
CR-1008D	2005-10-01 00:00:00	0
CR-1008D	2005-11-01 00:00:00	0
CR-1008D	2005-12-01 00:00:00	0
CR-1008D	2006-01-01 00:00:00	0
CR-1008D	2006-02-01 00:00:00	0
CR-1008D	2006-03-01 00:00:00	0
CR-1008D	2006-04-01 00:00:00	0
CR-1008D	2006-05-01 00:00:00	0
CR-1008D	2006-06-01 00:00:00	0
CR-1008D	2006-07-01 00:00:00	0
CR-1008D	2006-08-01 00:00:00	0
CR-1008D	2006-09-01 00:00:00	0
CR-1008D	2006-10-01 00:00:00	0
CR-1008D	2006-11-01 00:00:00	0
CR-1008D	2006-12-01 00:00:00	0
CR-1008D	2007-01-01 00:00:00	0
CR-1008D	2007-02-01 00:00:00	0
CR-1008D	2007-03-01 00:00:00	0
CR-1008D	2007-04-01 00:00:00	0
CR-1008D	2007-05-01 00:00:00	0
CR-1008D	2007-06-01 00:00:00	0
CR-1008D	2007-07-01 00:00:00	0
CR-1008D	2007-08-01 00:00:00	0
CR-1008D	2007-09-01 00:00:00	0
CR-1008D	2007-10-01 00:00:00	0
CR-1008D	2007-11-01 00:00:00	0
CR-1008D	2007-12-01 00:00:00	0
CR-1008D	2008-01-01 00:00:00	0
CR-1008D	2008-02-01 00:00:00	0
CR-1008D	2008-03-01 00:00:00	0
CR-1008D	2008-04-01 00:00:00	0
CR-1008D	2008-05-01 00:00:00	0
CR-1008D	2008-06-01 00:00:00	0
CR-1008D	2008-07-01 00:00:00	0
CR-1008D	2008-08-01 00:00:00	0
CR-1008D	2008-09-01 00:00:00	0
CR-1008D	2008-10-01 00:00:00	0
CR-1008D	2008-11-01 00:00:00	0
CR-1008D	2008-12-01 00:00:00	0
CR-1008D	2009-01-01 00:00:00	0
CR-1008D	2009-02-01 00:00:00	0
CR-1008D	2009-03-01 00:00:00	0
CR-1008D	2009-04-01 00:00:00	0
CR-1008D	2009-05-01 00:00:00	0
CR-1008D	2009-06-01 00:00:00	0
CR-1008D	2009-07-01 00:00:00	0
CR-1008D	2009-08-01 00:00:00	0
CR-1008D	2009-09-01 00:00:00	0
CR-1008D	2009-10-01 00:00:00	0
CR-1008D	2009-11-01 00:00:00	0
CR-1008D	2009-12-01 00:00:00	0
CR-1008D	2010-01-01 00:00:00	0
CR-1008D	2010-02-01 00:00:00	0
CR-1008D	2010-03-01 00:00:00	0
CR-1008D	2010-04-01 00:00:00	0
CR-1008D	2010-05-01 00:00:00	0
CR-1008D	2010-06-01 00:00:00	0
CR-1008D	2010-07-01 00:00:00	0
CR-1008D	2010-08-01 00:00:00	0
CR-1008D	2010-09-01 00:00:00	0
CR-1008D	2010-10-01 00:00:00	0
CR-1008D	2010-11-01 00:00:00	0
CR-1008D	2010-12-01 00:00:00	0
CR-1008D	2011-01-01 00:00:00	18351612
CR-1008D	2011-02-01 00:00:00	37922580
CR-1008D	2011-03-01 00:00:00	40803572
CR-1008D	2011-04-01 00:00:00	25974176
CR-1008D	2011-05-01 00:00:00	42476676
CR-1008D	2011-06-01 00:00:00	389416.71875
CR-1008D	2011-07-01 00:00:00	976676
CR-1008D	2011-08-01 00:00:00	345153.90625
CR-1008D	2011-09-01 00:00:00	2777418.25
CR-1008D	2011-10-01 00:00:00	20793308
CR-1008D	2011-11-01 00:00:00	72858064
CR-1008D	2011-12-01 00:00:00	58650008
CR-1008D	2012-01-01 00:00:00	47867740
CR-1008D	2012-02-01 00:00:00	5138696.5
CR-1008D	2012-03-01 00:00:00	7503447
CR-1008D	2012-04-01 00:00:00	1532264.25
CR-1008D	2012-05-01 00:00:00	8863357
CR-1008D	2012-06-01 00:00:00	27422610
CR-1008D	2012-07-01 00:00:00	34766660
CR-1008D	2012-08-01 00:00:00	4954840.5
CR-1008D	2012-09-01 00:00:00	945150.125
CR-1008D	2012-10-01 00:00:00	0
CR-1008D	2012-11-01 00:00:00	1380646.5
CR-1008D	2012-12-01 00:00:00	21466628
CR-1008D	2013-01-01 00:00:00	34661248
CR-1008D	2013-02-01 00:00:00	2551610.5
CR-1008D	2013-03-01 00:00:00	43824980
CR-1008D	2013-04-01 00:00:00	45009668
CR-1008D	2013-05-01 00:00:00	33533316
CR-1008D	2013-06-01 00:00:00	64177440
CR-1008D	2013-07-01 00:00:00	63283312
CR-1008D	2013-08-01 00:00:00	81067800
CR-1008D	2013-09-01 00:00:00	80877424
CR-1008D	2013-10-01 00:00:00	58036680
CR-1008D	2013-11-01 00:00:00	80877424
CR-1008D	2013-12-01 00:00:00	68183288
CR-1008D	2014-01-01 00:00:00	70296744
CR-1008D	2014-02-01 00:00:00	72580616
CR-1008D	2014-03-01 00:00:00	88303616
CR-1008D	2014-04-01 00:00:00	76835544
CR-1008D	2014-05-01 00:00:00	97263344
CR-1008D	2014-06-01 00:00:00	98987144
CR-1008D	2014-07-01 00:00:00	99893392
CR-1008D	2014-08-01 00:00:00	92477384
CR-1008D	2014-09-01 00:00:00	65751620
CR-1008D	2014-10-01 00:00:00	67099992
CR-1008D	2014-11-01 00:00:00	64222644
CR-1008D	2014-12-01 00:00:00	93756624
CR-1008D	2015-01-01 00:00:00	103890328
CR-1008D	2015-02-01 00:00:00	111880648
CR-1008D	2015-03-01 00:00:00	96521360
CR-1008D	2015-04-01 00:00:00	93261432
CR-1008D	2015-05-01 00:00:00	72779936
CR-1008D	2015-06-01 00:00:00	29625680
CR-1008D	2015-07-01 00:00:00	57666792
CR-1008D	2015-08-01 00:00:00	83254752
CR-1008D	2015-09-01 00:00:00	91390240
CR-1008D	2015-10-01 00:00:00	61363296
CR-1008D	2015-11-01 00:00:00	81580696
CR-1008D	2015-12-01 00:00:00	67093336
CR-1008D	2016-01-01 00:00:00	111625776
CR-1008D	2016-02-01 00:00:00	59945140
CR-1008D	2016-03-01 00:00:00	97034496
CR-1008D	2016-04-01 00:00:00	98190408
CR-1008D	2016-05-01 00:00:00	99820064
CR-1008D	2016-06-01 00:00:00	111938704
CR-1008D	2016-07-01 00:00:00	92553184
CR-1008D	2016-08-01 00:00:00	100348304
CR-1008D	2016-09-01 00:00:00	89174104
CR-1008D	2016-10-01 00:00:00	34719900
CR-1008D	2016-11-01 00:00:00	70306208
CR-1008D	2016-12-01 00:00:00	73116456
CR-1008D	2017-01-01 00:00:00	89248200
CR-1008D	2017-02-01 00:00:00	60358008
CR-1008D	2017-03-01 00:00:00	48339088
CR-1008D	2017-04-01 00:00:00	37915928
CR-1008D	2017-05-01 00:00:00	16146691
CR-1008D	2017-06-01 00:00:00	8880657
CR-1008D	2017-07-01 00:00:00	35433340
CR-1008D	2017-08-01 00:00:00	73561072
CR-1008D	2017-09-01 00:00:00	34058048
CR-1008D	2017-10-01 00:00:00	12723254
CR-1008D	2017-11-01 00:00:00	81277120
CR-1008D	2017-12-01 00:00:00	74306704
CR-1008D	2018-01-01 00:00:00	63338804
CR-1008D	2018-02-01 00:00:00	56148356
CR-1008D	2018-03-01 00:00:00	37231952
CR-1008D	2018-04-01 00:00:00	80409264
CR-1008D	2018-05-01 00:00:00	74409896
CR-1008D	2018-06-01 00:00:00	76570664
CR-1008D	2018-07-01 00:00:00	74776344
CR-1008D	2018-08-01 00:00:00	60541884
CR-1008D	2018-09-01 00:00:00	58729064
CR-1008D	2018-10-01 00:00:00	73083312
CR-1008D	2018-11-01 00:00:00	72212496
CR-1008D	2018-12-01 00:00:00	72029824
CR-1008D	2019-01-01 00:00:00	68689944
CR-1008D	2019-02-01 00:00:00	72719328
CR-1008D	2019-03-01 00:00:00	74874600
CR-1008D	2019-04-01 00:00:00	67590096
CR-1008D	2019-05-01 00:00:00	51700076
CR-1008D	2019-06-01 00:00:00	55190108
CR-1008D	2019-07-01 00:00:00	38523032
CR-1008D	2019-08-01 00:00:00	41406412
CR-1008D	2019-09-01 00:00:00	62267404
CR-1008D	2019-10-01 00:00:00	60486208
CR-1008D	2019-11-01 00:00:00	55274112
CR-1008D	2019-12-01 00:00:00	59373184
CR-1008D	2020-01-01 00:00:00	59393332
CR-1008D	2020-02-01 00:00:00	64167392
CR-1008D	2020-03-01 00:00:00	82113400
CR-1008D	2020-04-01 00:00:00	62647908
CR-1008D	2020-05-01 00:00:00	42086512
CR-1008D	2020-06-01 00:00:00	49003264
CR-1008D	2020-07-01 00:00:00	78376288
CR-1008D	2020-08-01 00:00:00	66222212
CR-1008D	2020-09-01 00:00:00	75841664
CR-1008D	2020-10-01 00:00:00	76689816
CR-1008D	2020-11-01 00:00:00	74886624
CR-1008D	2020-12-01 00:00:00	74699704
CR-1008D	2021-01-01 00:00:00	74047864
CR-1008D	2021-02-01 00:00:00	68841480
CR-1008D	2021-03-01 00:00:00	71281688
CR-1008D	2021-04-01 00:00:00	54277260
CR-1008D	2021-05-01 00:00:00	63949920
CR-1008D	2021-06-01 00:00:00	71667752
CR-1008D	2021-07-01 00:00:00	72186712
CR-1008D	2021-08-01 00:00:00	71283520
CR-1008D	2021-09-01 00:00:00	75738368
CR-1008D	2021-10-01 00:00:00	84353448
CR-1008D	2021-11-01 00:00:00	74761144
CR-1008D	2021-12-01 00:00:00	81140008
CR-1008D	2022-01-01 00:00:00	70399840
CR-1008D	2022-02-01 00:00:00	69657792
CR-1008D	2022-03-01 00:00:00	81610328
CR-1008D	2022-04-01 00:00:00	78871712
CR-1008D	2022-05-01 00:00:00	76338296
CR-1008D	2022-06-01 00:00:00	77759120
CR-1008D	2022-07-01 00:00:00	78509168
CR-1008D	2022-08-01 00:00:00	79792176
CR-1008D	2022-09-01 00:00:00	81097216
CR-1008D	2022-10-01 00:00:00	81526544
CR-1008D	2022-11-01 00:00:00	81527944
CR-1008D	2022-12-01 00:00:00	81448992
CR-1008D	2023-01-01 00:00:00	81432288
CR-1008D	2023-02-01 00:00:00	83096200
CR-1008D	2023-03-01 00:00:00	83056256
CR-1008D	2023-04-01 00:00:00	82929064
CR-1008D	2023-05-01 00:00:00	82721544
CR-1008D	2023-06-01 00:00:00	82707280
CR-1008D	2023-07-01 00:00:00	82639832
CR-1008D	2023-08-01 00:00:00	82412704
CR-1008D	2023-09-01 00:00:00	82344976
CR-1008D	2023-10-01 00:00:00	82247648
CR-1008D	2023-11-01 00:00:00	82238416
CR-1008D	2023-12-01 00:00:00	82237208
CR-1008D	2024-01-01 00:00:00	82190776
CR-1008D	2024-02-01 00:00:00	82159808
CR-1008D	2024-03-01 00:00:00	81786096
CR-1008D	2024-04-01 00:00:00	81974432
CR-1008D	2024-05-01 00:00:00	81820480
CR-1008D	2024-06-01 00:00:00	81818608
CR-1008D	2024-07-01 00:00:00	81406024
CR-1008D	2024-08-01 00:00:00	81334056
CR-1008D	2024-09-01 00:00:00	81076800
CR-1008D	2024-10-01 00:00:00	81216176
CR-1008D	2024-11-01 00:00:00	80910008
CR-1008D	2024-12-01 00:00:00	80918192
CR-1008D	2025-01-01 00:00:00	80739504
CR-1008D	2025-02-01 00:00:00	80543896
CR-1008D	2025-03-01 00:00:00	79995816
CR-1008D	2025-04-01 00:00:00	79718928
CR-1008D	2025-05-01 00:00:00	79350280
CR-1008D	2025-06-01 00:00:00	79085248
CR-1008D	2025-07-01 00:00:00	78770552
CR-1008D	2025-08-01 00:00:00	78443344
CR-1008D	2025-09-01 00:00:00	78049008
CR-1008D	2025-10-01 00:00:00	78800520
CR-1008D	2025-11-01 00:00:00	78620336
CR-1008D	2025-12-01 00:00:00	78391960
CR-1008D	2026-01-01 00:00:00	78140704
CR-1008D	2026-02-01 00:00:00	77791960
CR-1008D	2026-03-01 00:00:00	77516520
CR-1008D	2026-04-01 00:00:00	77233192
CR-1008D	2026-05-01 00:00:00	76897136
CR-1008D	2026-06-01 00:00:00	76616432
CR-1008D	2026-07-01 00:00:00	76617536
CR-1008D	2026-08-01 00:00:00	76746656
CR-1008D	2026-09-01 00:00:00	75767512
CR-1008D	2026-10-01 00:00:00	74950080
CR-1008D	2026-11-01 00:00:00	74349848
CR-1008D	2026-12-01 00:00:00	73685872
CR-1008D	2027-01-01 00:00:00	73111064
CR-1008D	2027-02-01 00:00:00	72430896
CR-1008D	2027-03-01 00:00:00	72364616
CR-1008D	2027-04-01 00:00:00	72929136
CR-1008D	2027-05-01 00:00:00	74138184
CR-1008D	2027-06-01 00:00:00	74018536
CR-1008D	2027-07-01 00:00:00	73905480
CR-1008D	2027-08-01 00:00:00	73740224
CR-1008D	2027-09-01 00:00:00	73643560
CR-1008D	2027-10-01 00:00:00	73592592
CR-1008D	2027-11-01 00:00:00	73514224
CR-1008D	2027-12-01 00:00:00	73420104
CR-1008D	2028-01-01 00:00:00	73962416
CR-1008D	2028-02-01 00:00:00	74871464
CR-1008D	2028-03-01 00:00:00	74726312
CR-1008D	2028-04-01 00:00:00	74603760
CR-1008D	2028-05-01 00:00:00	74435984
CR-1008D	2028-06-01 00:00:00	74245776
CR-1008D	2028-07-01 00:00:00	74067504
CR-1008D	2028-08-01 00:00:00	73861160
CR-1008D	2028-09-01 00:00:00	73614752
CR-1008D	2028-10-01 00:00:00	73417552
CR-1008D	2028-11-01 00:00:00	73318944
CR-1008D	2028-12-01 00:00:00	73332896
CR-1008D	2029-01-01 00:00:00	72474312
CR-1008D	2029-02-01 00:00:00	71957192
CR-1008D	2029-03-01 00:00:00	71416288
CR-1008D	2029-04-01 00:00:00	70878800
CR-1008D	2029-05-01 00:00:00	70328936
CR-1008D	2029-06-01 00:00:00	69785448
CR-1008D	2029-07-01 00:00:00	69232312
CR-1008D	2029-08-01 00:00:00	68680656
CR-1008D	2029-09-01 00:00:00	68086896
CR-1008D	2029-10-01 00:00:00	67355096
CR-1008D	2029-11-01 00:00:00	66878292
CR-1008D	2029-12-01 00:00:00	66298740
CR-1008D	2030-01-01 00:00:00	65706884
CR-1008D	2030-02-01 00:00:00	65120108
CR-1008D	2030-03-01 00:00:00	64545724
CR-1008D	2030-04-01 00:00:00	64011284
CR-1008D	2030-05-01 00:00:00	63423488
CR-1008D	2030-06-01 00:00:00	62878416
CR-1008D	2030-07-01 00:00:00	62274016
CR-1008D	2030-08-01 00:00:00	62375700
CR-1008D	2030-09-01 00:00:00	62540072
CR-1008D	2030-10-01 00:00:00	61902588
CR-1008D	2030-11-01 00:00:00	61315008
CR-1008D	2030-12-01 00:00:00	60629784
CR-1008D	2031-01-01 00:00:00	60108840
CR-1008D	2031-02-01 00:00:00	59457096
CR-1008D	2031-03-01 00:00:00	58958632
CR-1008D	2031-04-01 00:00:00	58436784
CR-1008D	2031-05-01 00:00:00	57936604
CR-1008D	2031-06-01 00:00:00	57482424
CR-1008D	2031-07-01 00:00:00	56976292
CR-1008D	2031-08-01 00:00:00	56607476
CR-1008D	2031-09-01 00:00:00	56013344
CR-1008D	2031-10-01 00:00:00	55544136
CR-1008D	2031-11-01 00:00:00	55100808
CR-1008D	2031-12-01 00:00:00	54641424
CR-1008D	2032-01-01 00:00:00	54245576
CR-1008D	2032-02-01 00:00:00	53825724
CR-1008D	2032-03-01 00:00:00	53352996
CR-1008D	2032-04-01 00:00:00	52873836
CR-1008D	2032-05-01 00:00:00	52371800
CR-1008D	2032-06-01 00:00:00	51925724
CR-1008D	2032-07-01 00:00:00	51436816
CR-1008D	2032-08-01 00:00:00	50971672
CR-1008D	2032-09-01 00:00:00	50533360
CR-1008D	2032-10-01 00:00:00	50021308
CR-1008D	2032-11-01 00:00:00	49605980
CR-1008D	2032-12-01 00:00:00	49185124
CR-1008D	2033-01-01 00:00:00	48801628
CR-1008D	2033-02-01 00:00:00	48402192
CR-1008D	2033-03-01 00:00:00	49027628
CR-1008D	2033-04-01 00:00:00	48866076
CR-1008D	2033-05-01 00:00:00	49010164
CR-1008D	2033-06-01 00:00:00	48509516
CR-1008D	2033-07-01 00:00:00	48005956
CR-1008D	2033-08-01 00:00:00	47566316
CR-1008D	2033-09-01 00:00:00	47119220
CR-1008D	2033-10-01 00:00:00	46689708
CR-1008D	2033-11-01 00:00:00	46293624
CR-1008D	2033-12-01 00:00:00	45896844
CR-1008D	2034-01-01 00:00:00	45514812
CR-1008D	2034-02-01 00:00:00	45131388
CR-1008D	2034-03-01 00:00:00	44758460
CR-1008D	2034-04-01 00:00:00	44413124
CR-1008D	2034-05-01 00:00:00	44057792
CR-1008D	2034-06-01 00:00:00	43714788
CR-1008D	2034-07-01 00:00:00	43364420
CR-1008D	2034-08-01 00:00:00	43674188
CR-1008D	2034-09-01 00:00:00	43552912
CR-1008D	2034-10-01 00:00:00	43441632
CR-1008D	2034-11-01 00:00:00	43515820
CR-1008D	2034-12-01 00:00:00	43159356
CR-1008D	2035-01-01 00:00:00	42818048
CR-1008D	2035-02-01 00:00:00	42458172
CR-1008D	2035-03-01 00:00:00	42112424
CR-1008D	2035-04-01 00:00:00	41792248
CR-1008D	2035-05-01 00:00:00	41433812
CR-1008D	2035-06-01 00:00:00	41105276
CR-1008D	2035-07-01 00:00:00	40776132
CR-1008D	2035-08-01 00:00:00	40465784
CR-1008D	2035-09-01 00:00:00	40152108
CR-1008D	2035-10-01 00:00:00	39847320
CR-1008D	2035-11-01 00:00:00	39526596
CR-1008D	2035-12-01 00:00:00	39098352
CR-1008D	2036-01-01 00:00:00	38687588
CR-1008D	2036-02-01 00:00:00	38275400
CR-1008D	2036-03-01 00:00:00	37914520
CR-1008D	2036-04-01 00:00:00	38350612
CR-1008D	2036-05-01 00:00:00	38187828
CR-1008D	2036-06-01 00:00:00	38070808
CR-1008D	2036-07-01 00:00:00	37940444
CR-1008D	2036-08-01 00:00:00	37572428
CR-1008D	2036-09-01 00:00:00	37200584
CR-1008D	2036-10-01 00:00:00	36834688
CR-1008D	2036-11-01 00:00:00	36505660
CR-1008D	2036-12-01 00:00:00	36166420
CR-1008D	2037-01-01 00:00:00	35860016
CR-1008D	2037-02-01 00:00:00	35515752
CR-1008D	2037-03-01 00:00:00	35247580
CR-1008D	2037-04-01 00:00:00	34985616
CR-1008D	2037-05-01 00:00:00	34692028
CR-1008D	2037-06-01 00:00:00	34419860
CR-1008D	2037-07-01 00:00:00	34151428
CR-1008D	2037-08-01 00:00:00	33875140
CR-1008D	2037-09-01 00:00:00	33584008
CR-1008D	2037-10-01 00:00:00	33285176
CR-1008D	2037-11-01 00:00:00	33022206
CR-1008D	2037-12-01 00:00:00	33829432
CR-1008D	2038-01-01 00:00:00	33666896
CR-1008D	2038-02-01 00:00:00	33646340
CR-1008D	2038-03-01 00:00:00	33361070
CR-1008D	2038-04-01 00:00:00	33092712
CR-1008D	2038-05-01 00:00:00	32781710
CR-1008D	2038-06-01 00:00:00	32511924
CR-1008D	2038-07-01 00:00:00	32237788
CR-1008D	2038-08-01 00:00:00	31968810
CR-1008D	2038-09-01 00:00:00	31714354
CR-1008D	2038-10-01 00:00:00	31442486
CR-1008D	2038-11-01 00:00:00	31182302
CR-1008D	2038-12-01 00:00:00	30918166
CR-1008D	2039-01-01 00:00:00	30664242
CR-1008D	2039-02-01 00:00:00	30412036
CR-1008D	2039-03-01 00:00:00	30168064
CR-1008D	2039-04-01 00:00:00	29949478
CR-1008D	2039-05-01 00:00:00	29736022
CR-1008D	2039-06-01 00:00:00	29537150
CR-1008D	2039-07-01 00:00:00	29282100
CR-1008D	2039-08-01 00:00:00	29034840
CR-1008D	2039-09-01 00:00:00	0
CR-1008D	2039-10-01 00:00:00	0
CR-1008D	2039-11-01 00:00:00	0
CR-1008D	2039-12-01 00:00:00	0
CR-1008D	2040-01-01 00:00:00	0
CR-1008D	2040-02-01 00:00:00	0
CR-1008D	2040-03-01 00:00:00	0
CR-1008D	2040-04-01 00:00:00	0
CR-1008D	2040-05-01 00:00:00	0
CR-1008D	2040-06-01 00:00:00	0
CR-1008D	2040-07-01 00:00:00	0
CR-1008D	2040-08-01 00:00:00	0
CR-1008D	2040-09-01 00:00:00	0
CR-1008D	2040-10-01 00:00:00	0
CR-1008D	2040-11-01 00:00:00	0
CR-1008D	2040-12-01 00:00:00	0
CR-1008D	2041-01-01 00:00:00	0
CR-1R	2004-05-01 00:00:00	0
CR-1R	2004-06-01 00:00:00	0
CR-1R	2004-07-01 00:00:00	0
CR-1R	2004-08-01 00:00:00	0
CR-1R	2004-09-01 00:00:00	0
CR-1R	2004-10-01 00:00:00	0
CR-1R	2004-11-01 00:00:00	0
CR-1R	2004-12-01 00:00:00	0
CR-1R	2005-01-01 00:00:00	0
CR-1R	2005-02-01 00:00:00	0
CR-1R	2005-03-01 00:00:00	0
CR-1R	2005-04-01 00:00:00	0
CR-1R	2005-05-01 00:00:00	0
CR-1R	2005-06-01 00:00:00	0
CR-1R	2005-07-01 00:00:00	0
CR-1R	2005-08-01 00:00:00	0
CR-1R	2005-09-01 00:00:00	0
CR-1R	2005-10-01 00:00:00	0
CR-1R	2005-11-01 00:00:00	0
CR-1R	2005-12-01 00:00:00	0
CR-1R	2006-01-01 00:00:00	0
CR-1R	2006-02-01 00:00:00	0
CR-1R	2006-03-01 00:00:00	0
CR-1R	2006-04-01 00:00:00	0
CR-1R	2006-05-01 00:00:00	0
CR-1R	2006-06-01 00:00:00	0
CR-1R	2006-07-01 00:00:00	0
CR-1R	2006-08-01 00:00:00	0
CR-1R	2006-09-01 00:00:00	0
CR-1R	2006-10-01 00:00:00	0
CR-1R	2006-11-01 00:00:00	0
CR-1R	2006-12-01 00:00:00	0
CR-1R	2007-01-01 00:00:00	0
CR-1R	2007-02-01 00:00:00	0
CR-1R	2007-03-01 00:00:00	0
CR-1R	2007-04-01 00:00:00	0
CR-1R	2007-05-01 00:00:00	0
CR-1R	2007-06-01 00:00:00	0
CR-1R	2007-07-01 00:00:00	0
CR-1R	2007-08-01 00:00:00	0
CR-1R	2007-09-01 00:00:00	0
CR-1R	2007-10-01 00:00:00	0
CR-1R	2007-11-01 00:00:00	0
CR-1R	2007-12-01 00:00:00	0
CR-1R	2008-01-01 00:00:00	0
CR-1R	2008-02-01 00:00:00	0
CR-1R	2008-03-01 00:00:00	0
CR-1R	2008-04-01 00:00:00	0
CR-1R	2008-05-01 00:00:00	0
CR-1R	2008-06-01 00:00:00	0
CR-1R	2008-07-01 00:00:00	0
CR-1R	2008-08-01 00:00:00	0
CR-1R	2008-09-01 00:00:00	0
CR-1R	2008-10-01 00:00:00	0
CR-1R	2008-11-01 00:00:00	0
CR-1R	2008-12-01 00:00:00	0
CR-1R	2009-01-01 00:00:00	0
CR-1R	2009-02-01 00:00:00	0
CR-1R	2009-03-01 00:00:00	0
CR-1R	2009-04-01 00:00:00	0
CR-1R	2009-05-01 00:00:00	0
CR-1R	2009-06-01 00:00:00	0
CR-1R	2009-07-01 00:00:00	0
CR-1R	2009-08-01 00:00:00	114700016
CR-1R	2009-09-01 00:00:00	118154840
CR-1R	2009-10-01 00:00:00	81640016
CR-1R	2009-11-01 00:00:00	84032248
CR-1R	2009-12-01 00:00:00	90893376
CR-1R	2010-01-01 00:00:00	91716144
CR-1R	2010-02-01 00:00:00	90587072
CR-1R	2010-03-01 00:00:00	89775032
CR-1R	2010-04-01 00:00:00	90396808
CR-1R	2010-05-01 00:00:00	85073304
CR-1R	2010-06-01 00:00:00	88451600
CR-1R	2010-07-01 00:00:00	93033336
CR-1R	2010-08-01 00:00:00	101083864
CR-1R	2010-09-01 00:00:00	100474216
CR-1R	2010-10-01 00:00:00	78730008
CR-1R	2010-11-01 00:00:00	74612896
CR-1R	2010-12-01 00:00:00	75393296
CR-1R	2011-01-01 00:00:00	37303164
CR-1R	2011-02-01 00:00:00	27540058
CR-1R	2011-03-01 00:00:00	1092902
CR-1R	2011-04-01 00:00:00	2345161.75
CR-1R	2011-05-01 00:00:00	3040049.5
